### Environnement et espace

|SH1|SH2|SH3|SH5|SH6|SH7|SH8|PE7|PE8|PE9|PE10|LS4|LS6|LS7|LS8|LS9|SH4|LS5|PE6|PE1|PE5|
|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|


### Cognition et raisonnement

|SH1|SH2|SH3|SH5|SH6|SH7|SH8|PE7|PE8|PE9|PE10|LS4|LS6|LS7|LS8|LS9|SH4|LS5|PE6|PE1|PE5|
|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|
|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|


### Sciences informatiques

|SH1|SH2|SH3|SH5|SH6|SH7|SH8|PE7|PE8|PE9|PE10|LS4|LS6|LS7|LS8|LS9|SH4|LS5|PE6|PE1|PE5|
|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|
|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|**1.0**|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|


### Recherche et création

|SH1|SH2|SH3|SH5|SH6|SH7|SH8|PE7|PE8|PE9|PE10|LS4|LS6|LS7|LS8|LS9|SH4|LS5|PE6|PE1|PE5|
|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|
|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|


### Humanités (numériques)

|SH1|SH2|SH3|SH5|SH6|SH7|SH8|PE7|PE8|PE9|PE10|LS4|LS6|LS7|LS8|LS9|SH4|LS5|PE6|PE1|PE5|
|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|
|0.0|0.0|**1.0**|0.0|0.0|0.0|**1.0**|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|**1.0**|0.0|0.0|
|0.0|**1.0**|**1.0**|0.0|**1.0**|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|**1.0**|0.0|**1.0**|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|**1.0**|0.0|
|0.0|**1.0**|**1.0**|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|**1.0**|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|**1.0**|**1.0**|0.0|
|0.0|0.0|**1.0**|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|**1.0**|**1.0**|0.0|**1.0**|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|**1.0**|**1.0**|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|**1.0**|**1.0**|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|
|0.0|0.0|**1.0**|**1.0**|**1.0**|**1.0**|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|**1.0**|0.0|0.0|
|0.0|0.0|0.0|**1.0**|**1.0**|**1.0**|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|**1.0**|**1.0**|**1.0**|**1.0**|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|**1.0**|0.0|0.0|
|0.0|0.0|**1.0**|**1.0**|**1.0**|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|**1.0**|**1.0**|**1.0**|**1.0**|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|**1.0**|**1.0**|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|**1.0**|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|**1.0**|**1.0**|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|**1.0**|0.0|**1.0**|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|**1.0**|0.0|**1.0**|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|**1.0**|**1.0**|**1.0**|0.0|
|0.0|0.0|**1.0**|**1.0**|**1.0**|0.0|**1.0**|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|


### Sciences humaines et sociales

|SH1|SH2|SH3|SH5|SH6|SH7|SH8|PE7|PE8|PE9|PE10|LS4|LS6|LS7|LS8|LS9|SH4|LS5|PE6|PE1|PE5|
|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|
|0.0|0.0|**1.0**|0.0|**1.0**|**1.0**|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|**1.0**|0.0|**1.0**|**1.0**|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|**1.0**|0.0|**1.0**|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|**1.0**|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|**1.0**|0.0|**1.0**|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|**1.0**|0.0|**1.0**|**1.0**|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|**1.0**|**1.0**|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|**1.0**|**1.0**|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|**1.0**|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|**1.0**|0.0|**1.0**|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|**1.0**|0.0|**1.0**|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|**1.0**|**1.0**|**1.0**|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|**1.0**|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|**1.0**|**1.0**|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|**1.0**|0.0|**1.0**|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|**1.0**|**1.0**|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|**1.0**|**1.0**|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|**1.0**|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|**1.0**|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|**1.0**|0.0|**1.0**|**1.0**|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|**1.0**|**1.0**|**1.0**|0.0|**1.0**|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|**1.0**|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|**1.0**|**1.0**|**1.0**|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|**1.0**|**1.0**|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|**1.0**|**1.0**|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|**1.0**|**1.0**|**1.0**|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|**1.0**|**1.0**|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|**1.0**|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|**1.0**|**1.0**|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|**1.0**|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|**1.0**|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|**1.0**|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|


### Histoire

|SH1|SH2|SH3|SH5|SH6|SH7|SH8|PE7|PE8|PE9|PE10|LS4|LS6|LS7|LS8|LS9|SH4|LS5|PE6|PE1|PE5|
|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|
|0.0|0.0|0.0|0.0|**1.0**|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|


### Psychologie

|SH1|SH2|SH3|SH5|SH6|SH7|SH8|PE7|PE8|PE9|PE10|LS4|LS6|LS7|LS8|LS9|SH4|LS5|PE6|PE1|PE5|
|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|
|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|**1.0**|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|0.0|0.0|0.0|0.0|
|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|**1.0**|**1.0**|0.0|0.0|0.0|


